Food_code,Main_food_description,WWEIA_Category_number,WWEIA_Category_description,Start_date,End_date
91733000,Peanut brittle,5704,Candy not containing chocolate,2017-01-01,2018-12-31
91733200,"Peanut Bar, chocolate covered candy",5702,Candy containing chocolate,2017-01-01,2018-12-31
91734000,"Peanut butter, chocolate covered",5702,Candy containing chocolate,2017-01-01,2018-12-31
91734100,Reese's Peanut Butter Cup,5702,Candy containing chocolate,2017-01-01,2018-12-31
91734200,Reese's Pieces,5704,Candy not containing chocolate,2017-01-01,2018-12-31
91734300,Reese's Sticks,5702,Candy containing chocolate,2017-01-01,2018-12-31
91734400,Reese's Fast Break,5702,Candy containing chocolate,2017-01-01,2018-12-31
91734450,Reese's Crispy Crunchy Bar,5702,Candy containing chocolate,2017-01-01,2018-12-31
91734500,Peanut butter morsels,5704,Candy not containing chocolate,2017-01-01,2018-12-31
91735000,Pralines,5704,Candy not containing chocolate,2017-01-01,2018-12-31
91736000,"Pineapple candy, Puerto Rican style",5704,Candy not containing chocolate,2017-01-01,2018-12-31
91739010,"Raisins, chocolate covered",5702,Candy containing chocolate,2017-01-01,2018-12-31
91739600,"Raisins, yogurt covered",5704,Candy not containing chocolate,2017-01-01,2018-12-31
91742010,"Sesame Crunch, Sahadi",5704,Candy not containing chocolate,2017-01-01,2018-12-31
91745010,Gumdrops,5704,Candy not containing chocolate,2017-01-01,2018-12-31
91745020,Hard candy,5704,Candy not containing chocolate,2017-01-01,2018-12-31
91745040,Butterscotch hard candy,5704,Candy not containing chocolate,2017-01-01,2018-12-31
91745100,Skittles,5704,Candy not containing chocolate,2017-01-01,2018-12-31
91746010,Sugar-coated chocolate discs,5702,Candy containing chocolate,2017-01-01,2018-12-31
91746100,M&M's Milk Chocolate Candies,5702,Candy containing chocolate,2017-01-01,2018-12-31
91746120,Sixlets,5702,Candy containing chocolate,2017-01-01,2018-12-31
91746150,"Easter egg, candy coated chocolate",5702,Candy containing chocolate,2017-01-01,2018-12-31
91746200,M&M's Pretzel Chocolate Candies,5702,Candy containing chocolate,2017-01-01,2018-12-31
91750000,Taffy,5704,Candy not containing chocolate,2017-01-01,2018-12-31
91760000,"Toffee, plain",5704,Candy not containing chocolate,2017-01-01,2018-12-31
91760100,"Toffee, chocolate covered",5702,Candy containing chocolate,2017-01-01,2018-12-31
91760200,"Toffee, chocolate-coated, with nuts",5702,Candy containing chocolate,2017-01-01,2018-12-31
91760500,Truffles,5702,Candy containing chocolate,2017-01-01,2018-12-31
91760700,"Wax candy, liquid filled",5704,Candy not containing chocolate,2017-01-01,2018-12-31
91770000,"Dietetic or low calorie candy, NFS",5704,Candy not containing chocolate,2017-01-01,2018-12-31
91770010,Dietetic or low calorie gumdrops,5704,Candy not containing chocolate,2017-01-01,2018-12-31
91770020,Dietetic or low calorie hard candy,5704,Candy not containing chocolate,2017-01-01,2018-12-31
91770030,"Dietetic or low calorie candy, chocolate covered",5702,Candy containing chocolate,2017-01-01,2018-12-31
91770050,Dietetic or low calorie mints,5704,Candy not containing chocolate,2017-01-01,2018-12-31
91800100,"Chewing gum, NFS",5704,Candy not containing chocolate,2017-01-01,2018-12-31
91801000,"Chewing gum, regular",5704,Candy not containing chocolate,2017-01-01,2018-12-31
91802000,"Chewing gum, sugar free",5704,Candy not containing chocolate,2017-01-01,2018-12-31
92100000,"Coffee, NS as to type",7302,Coffee,2017-01-01,2018-12-31
92100500,"Coffee, NS as to brewed or instant",7302,Coffee,2017-01-01,2018-12-31
92101000,"Coffee, brewed",7302,Coffee,2017-01-01,2018-12-31
92101500,"Coffee, brewed, blend of regular and decaffeinated",7302,Coffee,2017-01-01,2018-12-31
92101600,"Coffee, Turkish",7302,Coffee,2017-01-01,2018-12-31
92101610,"Coffee, espresso",7302,Coffee,2017-01-01,2018-12-31
92101630,"Coffee, espresso, decaffeinated",7302,Coffee,2017-01-01,2018-12-31
92101700,"Coffee, brewed, flavored",7302,Coffee,2017-01-01,2018-12-31
92101800,"Coffee, Cuban",7302,Coffee,2017-01-01,2018-12-31
92101810,"Coffee, macchiato",7302,Coffee,2017-01-01,2018-12-31
92101820,"Coffee, macchiato, sweetened",7302,Coffee,2017-01-01,2018-12-31
92101850,"Coffee, cafe con leche",7302,Coffee,2017-01-01,2018-12-31
92101851,"Coffee, cafe con leche, decaffeinated",7302,Coffee,2017-01-01,2018-12-31
92101900,"Coffee, Latte",7302,Coffee,2017-01-01,2018-12-31
92101901,"Coffee, Latte, nonfat",7302,Coffee,2017-01-01,2018-12-31
92101903,"Coffee, Latte, with non-dairy milk",7302,Coffee,2017-01-01,2018-12-31
92101904,"Coffee, Latte, flavored",7302,Coffee,2017-01-01,2018-12-31
92101905,"Coffee, Latte, nonfat, flavored",7302,Coffee,2017-01-01,2018-12-31
92101906,"Coffee, Latte, with non-dairy milk, flavored",7302,Coffee,2017-01-01,2018-12-31
92101910,"Coffee, Latte, decaffeinated",7302,Coffee,2017-01-01,2018-12-31
92101911,"Coffee, Latte, decaffeinated, nonfat",7302,Coffee,2017-01-01,2018-12-31
92101913,"Coffee, Latte, decaffeinated, with non-dairy milk",7302,Coffee,2017-01-01,2018-12-31
92101917,"Coffee, Latte, decaffeinated, flavored",7302,Coffee,2017-01-01,2018-12-31
92101918,"Coffee, Latte, decaffeinated, nonfat, flavored",7302,Coffee,2017-01-01,2018-12-31
92101919,"Coffee, Latte, decaffeinated, with non-dairy milk, flavored",7302,Coffee,2017-01-01,2018-12-31
92101920,Frozen coffee drink,7302,Coffee,2017-01-01,2018-12-31
92101921,"Frozen coffee drink, nonfat",7302,Coffee,2017-01-01,2018-12-31
92101923,"Frozen coffee drink, with non-dairy milk",7302,Coffee,2017-01-01,2018-12-31
92101925,"Frozen coffee drink, with whipped cream",7302,Coffee,2017-01-01,2018-12-31
92101926,"Frozen coffee drink, nonfat, with whipped cream",7302,Coffee,2017-01-01,2018-12-31
92101928,"Frozen coffee drink, with non-dairy milk and whipped cream",7302,Coffee,2017-01-01,2018-12-31
92101930,"Frozen coffee drink, decaffeinated",7302,Coffee,2017-01-01,2018-12-31
92101931,"Frozen coffee drink, decaffeinated, nonfat",7302,Coffee,2017-01-01,2018-12-31
92101933,"Frozen coffee drink, decaffeinated, with non-dairy milk",7302,Coffee,2017-01-01,2018-12-31
92101935,"Frozen coffee drink, decaffeinated, with whipped cream",7302,Coffee,2017-01-01,2018-12-31
92101936,"Frozen coffee drink, decaffeinated, nonfat, with whipped cream",7302,Coffee,2017-01-01,2018-12-31
92101938,"Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream",7302,Coffee,2017-01-01,2018-12-31
92101950,"Coffee, Cafe Mocha",7302,Coffee,2017-01-01,2018-12-31
92101955,"Coffee, Cafe Mocha, nonfat",7302,Coffee,2017-01-01,2018-12-31
92101960,"Coffee, Cafe Mocha, with non-dairy milk",7302,Coffee,2017-01-01,2018-12-31
92101965,"Coffee, Cafe Mocha, decaffeinated",7302,Coffee,2017-01-01,2018-12-31
92101970,"Coffee, Cafe Mocha, decaffeinated, nonfat",7302,Coffee,2017-01-01,2018-12-31
92101975,"Coffee, Cafe Mocha, decaffeinated, with non-dairy milk",7302,Coffee,2017-01-01,2018-12-31
92102000,Frozen mocha coffee drink,7302,Coffee,2017-01-01,2018-12-31
92102010,"Frozen mocha coffee drink, nonfat",7302,Coffee,2017-01-01,2018-12-31
92102020,"Frozen mocha coffee drink, with non-dairy milk",7302,Coffee,2017-01-01,2018-12-31
92102030,"Frozen mocha coffee drink, with whipped cream",7302,Coffee,2017-01-01,2018-12-31
92102040,"Frozen mocha coffee drink, nonfat, with whipped cream",7302,Coffee,2017-01-01,2018-12-31
92102050,"Frozen mocha coffee drink, with non-dairy milk and whipped cream",7302,Coffee,2017-01-01,2018-12-31
92102060,"Frozen mocha coffee drink, decaffeinated",7302,Coffee,2017-01-01,2018-12-31
92102070,"Frozen mocha coffee drink, decaffeinated, nonfat",7302,Coffee,2017-01-01,2018-12-31
92102080,"Frozen mocha coffee drink, decaffeinated, with non-dairy milk",7302,Coffee,2017-01-01,2018-12-31
92102090,"Frozen mocha coffee drink, decaffeinated, with whipped cream",7302,Coffee,2017-01-01,2018-12-31
92102100,"Frozen mocha coffee drink, decaffeinated, nonfat, with whipped cream",7302,Coffee,2017-01-01,2018-12-31
92102110,"Frozen mocha coffee drink, decaffeinated, with non-dairy milk and whipped cream",7302,Coffee,2017-01-01,2018-12-31
92102400,"Iced Coffee, brewed",7302,Coffee,2017-01-01,2018-12-31
92102401,"Iced Coffee, brewed, decaffeinated",7302,Coffee,2017-01-01,2018-12-31
92102450,"Iced Coffee, pre-lightened and pre-sweetened",7302,Coffee,2017-01-01,2018-12-31
92102500,"Coffee, Iced Latte",7302,Coffee,2017-01-01,2018-12-31
92102501,"Coffee, Iced Latte, nonfat",7302,Coffee,2017-01-01,2018-12-31
92102502,"Coffee, Iced Latte, with non-dairy milk",7302,Coffee,2017-01-01,2018-12-31
92102503,"Coffee, Iced Latte, flavored",7302,Coffee,2017-01-01,2018-12-31
92102504,"Coffee, Iced Latte, nonfat, flavored",7302,Coffee,2017-01-01,2018-12-31
92102505,"Coffee, Iced Latte, with non-dairy milk, flavored",7302,Coffee,2017-01-01,2018-12-31
92102510,"Coffee, Iced Latte, decaffeinated",7302,Coffee,2017-01-01,2018-12-31
92102511,"Coffee, Iced Latte, decaffeinated, nonfat",7302,Coffee,2017-01-01,2018-12-31
92102512,"Coffee, Iced Latte, decaffeinated, with non-dairy milk",7302,Coffee,2017-01-01,2018-12-31
92102513,"Coffee, Iced Latte, decaffeinated, flavored",7302,Coffee,2017-01-01,2018-12-31
92102514,"Coffee, Iced Latte, decaffeinated, nonfat, flavored",7302,Coffee,2017-01-01,2018-12-31
92102515,"Coffee, Iced Latte, decaffeinated, with non-dairy milk, flavored",7302,Coffee,2017-01-01,2018-12-31
92102600,"Coffee, Iced Cafe Mocha",7302,Coffee,2017-01-01,2018-12-31
92102601,"Coffee, Iced Cafe Mocha, nonfat",7302,Coffee,2017-01-01,2018-12-31
92102602,"Coffee, Iced Cafe Mocha, with non-dairy milk",7302,Coffee,2017-01-01,2018-12-31
92102610,"Coffee, Iced Cafe Mocha, decaffeinated",7302,Coffee,2017-01-01,2018-12-31
92102611,"Coffee, Iced Cafe Mocha, decaffeinated, nonfat",7302,Coffee,2017-01-01,2018-12-31
92102612,"Coffee, Iced Cafe Mocha, decaffeinated, with non-dairy milk",7302,Coffee,2017-01-01,2018-12-31
92103000,"Coffee, instant, reconstituted",7302,Coffee,2017-01-01,2018-12-31
92104000,"Coffee, instant, 50% less caffeine, reconstituted",7302,Coffee,2017-01-01,2018-12-31
92111000,"Coffee, NS as to brewed or instant, decaffeinated",7302,Coffee,2017-01-01,2018-12-31
92111010,"Coffee, brewed, decaffeinated",7302,Coffee,2017-01-01,2018-12-31
92114000,"Coffee, instant, decaffeinated, reconstituted",7302,Coffee,2017-01-01,2018-12-31
92121000,"Coffee, instant, pre-lightened and pre-sweetened with sugar, reconstituted",7302,Coffee,2017-01-01,2018-12-31
92121001,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, reconsitituted",7302,Coffee,2017-01-01,2018-12-31
92121010,"Coffee, instant, pre-sweetened with sugar, reconstituted",7302,Coffee,2017-01-01,2018-12-31
92121020,"Coffee, mocha, instant, pre-lightened and pre-sweetened with sugar, reconstituted",7302,Coffee,2017-01-01,2018-12-31
92121030,"Coffee, mocha, instant, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",7302,Coffee,2017-01-01,2018-12-31
92121040,"Coffee, instant, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",7302,Coffee,2017-01-01,2018-12-31
92121041,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",7302,Coffee,2017-01-01,2018-12-31
92121050,"Coffee, mocha, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",7302,Coffee,2017-01-01,2018-12-31
92130000,"Coffee, pre-lightened and pre-sweetened with sugar",7302,Coffee,2017-01-01,2018-12-31
92130001,"Coffee, decaffeinated, pre-lightened and pre-sweetened with sugar",7302,Coffee,2017-01-01,2018-12-31
92130005,"Coffee, pre-lightened and pre-sweetened with low calorie sweetener",7302,Coffee,2017-01-01,2018-12-31
92130006,"Coffee, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener",7302,Coffee,2017-01-01,2018-12-31
92130010,"Coffee, pre-lightened",7302,Coffee,2017-01-01,2018-12-31
92130011,"Coffee, decaffeinated, pre-lightened",7302,Coffee,2017-01-01,2018-12-31
92130020,"Coffee, pre-sweetened with sugar",7302,Coffee,2017-01-01,2018-12-31
92130021,"Coffee, decaffeinated, pre-sweetened with sugar",7302,Coffee,2017-01-01,2018-12-31
92130030,"Coffee, pre-sweetened with low calorie sweetener",7302,Coffee,2017-01-01,2018-12-31
92130031,"Coffee, decaffeinated, pre-sweetened with low calorie sweetener",7302,Coffee,2017-01-01,2018-12-31
92152000,"Coffee and chicory, brewed",7302,Coffee,2017-01-01,2018-12-31
92152010,"Coffee and chicory, brewed, decaffeinated",7302,Coffee,2017-01-01,2018-12-31
92161000,"Coffee, Cappuccino",7302,Coffee,2017-01-01,2018-12-31
92161001,"Coffee, Cappuccino, nonfat",7302,Coffee,2017-01-01,2018-12-31
92161002,"Coffee, Cappuccino, with non-dairy milk",7302,Coffee,2017-01-01,2018-12-31
92162000,"Coffee, Cappuccino, decaffeinated",7302,Coffee,2017-01-01,2018-12-31
92162001,"Coffee, Cappuccino, decaffeinated, nonfat",7302,Coffee,2017-01-01,2018-12-31
92162002,"Coffee, Cappuccino, decaffeinated, with non-dairy milk",7302,Coffee,2017-01-01,2018-12-31
92171000,"Coffee, bottled/canned",7302,Coffee,2017-01-01,2018-12-31
92171010,"Coffee, bottled/canned, light",7302,Coffee,2017-01-01,2018-12-31
92191100,"Coffee, instant, not reconstituted",9999,Not included in a food category,2017-01-01,2018-12-31
92191105,"Coffee, instant, 50% less caffeine, not reconstituted",9999,Not included in a food category,2017-01-01,2018-12-31
92191200,"Coffee, instant, decaffeinated, not reconstituted",9999,Not included in a food category,2017-01-01,2018-12-31
92191400,"Coffee, instant, pre-sweetened with sugar, not reconstituted",9999,Not included in a food category,2017-01-01,2018-12-31
92192000,"Coffee, mocha, instant, pre-lightened and pre-sweetened with sugar, not reconstituted",9999,Not included in a food category,2017-01-01,2018-12-31
92192030,"Coffee, mocha, instant, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted",9999,Not included in a food category,2017-01-01,2018-12-31
92192040,"Coffee, mocha, instant, decaffeinated, pre-lightened and pre-sweetend with low calorie sweetener, not reconstituted",9999,Not included in a food category,2017-01-01,2018-12-31
92193000,"Coffee, instant, pre-lightened and pre-sweetened with sugar, not reconstituted",9999,Not included in a food category,2017-01-01,2018-12-31
92193005,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, not reconstituted",9999,Not included in a food category,2017-01-01,2018-12-31
92193020,"Coffee, instant, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted",9999,Not included in a food category,2017-01-01,2018-12-31
92193025,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted",9999,Not included in a food category,2017-01-01,2018-12-31
92201010,Coffee substitute,7302,Coffee,2017-01-01,2018-12-31
92202010,Chicory beverage,7302,Coffee,2017-01-01,2018-12-31
92203000,Cereal beverage,7302,Coffee,2017-01-01,2018-12-31
92203110,"Cereal beverage with beet roots, from powdered instant",7302,Coffee,2017-01-01,2018-12-31
92291300,"Coffee substitute, dry powder",9999,Not included in a food category,2017-01-01,2018-12-31
92302000,"Tea, hot, leaf, black",7304,Tea,2017-01-01,2018-12-31
92302500,"Tea, hot, leaf, black, decaffeinated",7304,Tea,2017-01-01,2018-12-31
92303010,"Tea, hot, leaf, green",7304,Tea,2017-01-01,2018-12-31
92303100,"Tea, hot, leaf, green, decaffeinated",7304,Tea,2017-01-01,2018-12-31
92304100,"Tea, hot, leaf, oolong",7304,Tea,2017-01-01,2018-12-31
92305010,"Tea, iced, instant, black, unsweetened",7304,Tea,2017-01-01,2018-12-31
92305040,"Tea, iced, instant, black, pre-sweetened with sugar",7304,Tea,2017-01-01,2018-12-31
92305050,"Tea, iced, instant, black, decaffeinated, pre-sweetened with sugar",7304,Tea,2017-01-01,2018-12-31
92305090,"Tea, iced, instant, black, pre-sweetened with low calorie sweetener",7304,Tea,2017-01-01,2018-12-31
92305110,"Tea, iced, instant, black, decaffeinated, pre-sweetened with low calorie sweetener",7304,Tea,2017-01-01,2018-12-31
92305180,"Tea, iced, instant, black, decaffeinated, unsweetened",7304,Tea,2017-01-01,2018-12-31
92305900,"Tea, iced, instant, green, unsweetened",7304,Tea,2017-01-01,2018-12-31
92305910,"Tea, iced, instant, green, pre-sweetened with sugar",7304,Tea,2017-01-01,2018-12-31
92305920,"Tea, iced, instant, green, pre-sweetened with low calorie sweetener",7304,Tea,2017-01-01,2018-12-31
92306000,"Tea, hot, herbal",7304,Tea,2017-01-01,2018-12-31
92306090,"Tea, hot, hibiscus",7304,Tea,2017-01-01,2018-12-31
92306100,Corn beverage,7220,Smoothies and grain drinks,2017-01-01,2018-12-31
92306700,"Tea, hot, chamomile",7304,Tea,2017-01-01,2018-12-31
92306800,"Tea, hot, chai, with milk",7304,Tea,2017-01-01,2018-12-31
92307000,"Tea, iced, instant, black, unsweetened, dry",9999,Not included in a food category,2017-01-01,2018-12-31
92307400,"Tea, iced, instant, black, pre-sweetened, dry",9999,Not included in a food category,2017-01-01,2018-12-31
92307500,Iced Tea / Lemonade juice drink,7304,Tea,2017-01-01,2018-12-31
92307510,"Iced Tea / Lemonade juice drink, light",7304,Tea,2017-01-01,2018-12-31
92307520,"Iced Tea / Lemonade juice drink, diet",7304,Tea,2017-01-01,2018-12-31
92308000,"Tea, iced, brewed, black, pre-sweetened with sugar",7304,Tea,2017-01-01,2018-12-31
92308010,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener",7304,Tea,2017-01-01,2018-12-31
92308020,"Tea, iced, brewed, black, unsweetened",7304,Tea,2017-01-01,2018-12-31
